ColorCollectionID,ColorID,ColorName,ColorNumber1,ColorNumber2,ColorType,Counter
263,119096,"S 2002-G50Y",,,0,1
263,119097,"S 2002-R",,,0,2
263,119098,"S 2002-R50B",,,0,3
263,119099,"S 2002-Y",,,0,4
263,119100,"S 2002-Y50R",,,0,5
263,42352,"S 2005-B",,,0,6
263,42431,"S 2005-B20G",,,0,7
263,42507,"S 2005-B50G",,,0,8
263,42595,"S 2005-B80G",,,0,9
263,42656,"S 2005-G",,,0,10
263,42696,"S 2005-G10Y",,,0,11
263,42746,"S 2005-G20Y",,,0,12
263,42793,"S 2005-G30Y",,,0,13
263,42845,"S 2005-G40Y",,,0,14
263,42884,"S 2005-G50Y",,,0,15
263,42941,"S 2005-G60Y",,,0,16
263,42980,"S 2005-G70Y",,,0,17
263,43068,"S 2005-G80Y",,,0,18
263,43071,"S 2005-G90Y",,,0,19
263,41943,"S 2005-R",,,0,20
263,41987,"S 2005-R10B",,,0,21
263,42031,"S 2005-R20B",,,0,22
263,42075,"S 2005-R30B",,,0,23
263,42115,"S 2005-R40B",,,0,24
263,42148,"S 2005-R50B",,,0,25
263,42190,"S 2005-R60B",,,0,26
263,42221,"S 2005-R70B",,,0,27
263,42263,"S 2005-R80B",,,0,28
263,42307,"S 2005-R90B",,,0,29
263,41438,"S 2005-Y",,,0,30
263,41482,"S 2005-Y10R",,,0,31
263,41530,"S 2005-Y20R",,,0,32
263,41582,"S 2005-Y30R",,,0,33
263,41633,"S 2005-Y40R",,,0,34
263,41679,"S 2005-Y50R",,,0,35
263,41736,"S 2005-Y60R",,,0,36
263,41783,"S 2005-Y70R",,,0,37
263,41835,"S 2005-Y80R",,,0,38
263,41890,"S 2005-Y90R",,,0,39
263,42355,"S 2010-B",,,0,40
263,42392,"S 2010-B10G",,,0,41
263,42454,"S 2010-B30G",,,0,42
263,42510,"S 2010-B50G",,,0,43
263,42560,"S 2010-B70G",,,0,44
263,42618,"S 2010-B90G",,,0,45
263,42659,"S 2010-G",,,0,46
263,42699,"S 2010-G10Y",,,0,47
263,42756,"S 2010-G20Y",,,0,48
263,42796,"S 2010-G30Y",,,0,49
263,42848,"S 2010-G40Y",,,0,50
263,42893,"S 2010-G50Y",,,0,51
263,42944,"S 2010-G60Y",,,0,52
263,42983,"S 2010-G70Y",,,0,53
263,43039,"S 2010-G80Y",,,0,54
263,43074,"S 2010-G90Y",,,0,55
263,41946,"S 2010-R",,,0,56
263,41990,"S 2010-R10B",,,0,57
263,42041,"S 2010-R20B",,,0,58
263,42078,"S 2010-R30B",,,0,59
263,42118,"S 2010-R40B",,,0,60
263,42157,"S 2010-R50B",,,0,61
263,42193,"S 2010-R60B",,,0,62
263,42224,"S 2010-R70B",,,0,63
263,42273,"S 2010-R80B",,,0,64
263,42310,"S 2010-R90B",,,0,65
263,41441,"S 2010-Y",,,0,66
263,41485,"S 2010-Y10R",,,0,67
263,41540,"S 2010-Y20R",,,0,68
263,41585,"S 2010-Y30R",,,0,69
263,41636,"S 2010-Y40R",,,0,70
263,41688,"S 2010-Y50R",,,0,71
263,41739,"S 2010-Y60R",,,0,72
263,41786,"S 2010-Y70R",,,0,73
263,41845,"S 2010-Y80R",,,0,74
263,41893,"S 2010-Y90R",,,0,75
263,42359,"S 2020-B",,,0,76
263,42401,"S 2020-B10G",,,0,77
263,42463,"S 2020-B30G",,,0,78
263,119101,"S 2020-B40G",,,0,79
263,42519,"S 2020-B50G",,,0,80
263,119102,"S 2020-B60G",,,0,81
263,42569,"S 2020-B70G",,,0,82
263,42627,"S 2020-B90G",,,0,83
263,42663,"S 2020-G",,,0,84
263,42708,"S 2020-G10Y",,,0,85
263,42760,"S 2020-G20Y",,,0,86
263,42805,"S 2020-G30Y",,,0,87
263,42852,"S 2020-G40Y",,,0,88
263,42902,"S 2020-G50Y",,,0,89
263,42948,"S 2020-G60Y",,,0,90
263,42992,"S 2020-G70Y",,,0,91
263,43043,"S 2020-G80Y",,,0,92
263,43083,"S 2020-G90Y",,,0,93
263,41950,"S 2020-R",,,0,94
263,41999,"S 2020-R10B",,,0,95
263,42045,"S 2020-R20B",,,0,96
263,42087,"S 2020-R30B",,,0,97
263,42122,"S 2020-R40B",,,0,98
263,42166,"S 2020-R50B",,,0,99
263,42197,"S 2020-R60B",,,0,100
263,42233,"S 2020-R70B",,,0,101
263,42277,"S 2020-R80B",,,0,102
263,42319,"S 2020-R90B",,,0,103
263,41445,"S 2020-Y",,,0,104
263,41494,"S 2020-Y10R",,,0,105
263,41544,"S 2020-Y20R",,,0,106
263,41594,"S 2020-Y30R",,,0,107
263,41640,"S 2020-Y40R",,,0,108
263,41697,"S 2020-Y50R",,,0,109
263,41743,"S 2020-Y60R",,,0,110
263,41795,"S 2020-Y70R",,,0,111
263,41849,"S 2020-Y80R",,,0,112
263,41902,"S 2020-Y90R",,,0,113
263,42367,"S 2030-B",,,0,114
263,42409,"S 2030-B10G",,,0,115
263,42471,"S 2030-B30G",,,0,116
263,119103,"S 2030-B40G",,,0,117
263,42527,"S 2030-B50G",,,0,118
263,119104,"S 2030-B60G",,,0,119
263,42577,"S 2030-B70G",,,0,120
263,42635,"S 2030-B90G",,,0,121
263,42671,"S 2030-G",,,0,122
537,84482,"230 60 35",,,0,123
537,84483,"230 60 40",,,0,124
537,84484,"230 70 10",,,0,125
537,84485,"230 70 15",,,0,126
537,84486,"230 70 20",,,0,127
537,85121,"230 70 25",,,0,128
537,84487,"230 70 30",,,0,129
537,84488,"230 80 10",,,0,130
537,84489,"230 80 15",,,0,131
537,84490,"230 80 20",,,0,132
537,84491,"230 90 05",,,0,133
537,84492,"240 20 05",,,0,134
537,84493,"240 20 10",,,0,135
537,84494,"240 20 15",,,0,136
537,84495,"240 20 20",,,0,137
537,84496,"240 20 22",,,0,138
537,84497,"240 30 05",,,0,139
537,84498,"240 30 10",,,0,140
537,84499,"240 30 15",,,0,141
537,84500,"240 30 20",,,0,142
537,84501,"240 30 25",,,0,143
537,84502,"240 30 30",,,0,144
537,84503,"240 30 35",,,0,145
537,84504,"240 40 05",,,0,146
537,84505,"240 40 10",,,0,147
537,84506,"240 40 15",,,0,148
537,84507,"240 40 20",,,0,149
537,84508,"240 40 25",,,0,150
537,84509,"240 40 30",,,0,151
537,84510,"240 40 35",,,0,152
537,84511,"240 40 40",,,0,153
537,84512,"240 50 05",,,0,154
537,84513,"240 50 10",,,0,155
537,84514,"240 50 15",,,0,156
537,84515,"240 50 20",,,0,157
537,84516,"240 50 25",,,0,158
537,84517,"240 50 30",,,0,159
537,84518,"240 50 35",,,0,160
537,84519,"240 50 40",,,0,161
537,84520,"240 60 05",,,0,162
537,84521,"240 60 10",,,0,163
537,84522,"240 60 15",,,0,164
537,84523,"240 60 20",,,0,165
537,84524,"240 60 25",,,0,166
537,84525,"240 60 30",,,0,167
537,84526,"240 60 35",,,0,168
537,84527,"240 60 40",,,0,169
537,84528,"240 70 05",,,0,170
537,84529,"240 70 10",,,0,171
537,84530,"240 70 15",,,0,172
537,84531,"240 70 20",,,0,173
537,84532,"240 70 25",,,0,174
537,84533,"240 70 30",,,0,175
537,84534,"240 80 05",,,0,176
537,84535,"240 80 10",,,0,177
537,84536,"240 80 15",,,0,178
537,84537,"240 80 20",,,0,179
537,84538,"240 90 05",,,0,180
537,84539,"25 00",,,0,181
537,84540,"250 20 10",,,0,182
537,84541,"250 20 15",,,0,183
537,84544,"250 20 20",,,0,184
537,84545,"250 20 25",,,0,185
537,84546,"250 30 10",,,0,186
537,84547,"250 30 15",,,0,187
537,84548,"250 30 20",,,0,188
537,84549,"250 30 25",,,0,189
537,84550,"250 30 30",,,0,190
537,84551,"250 40 10",,,0,191
537,84552,"250 40 15",,,0,192
537,84553,"250 40 20",,,0,193
537,84554,"250 40 25",,,0,194
537,84555,"250 40 30",,,0,195
537,84556,"250 40 35",,,0,196
537,84557,"250 40 40",,,0,197
537,84558,"250 50 10",,,0,198
537,84559,"250 50 15",,,0,199
537,84560,"250 50 20",,,0,200
537,84561,"250 50 25",,,0,201
537,84562,"250 50 30",,,0,202
537,84563,"250 50 35",,,0,203
537,84564,"250 50 40",,,0,204
537,84565,"250 60 10",,,0,205
537,84566,"250 60 15",,,0,206
537,84567,"250 60 20",,,0,207
537,84568,"250 60 25",,,0,208
537,84569,"250 60 30",,,0,209
537,84570,"250 60 35",,,0,210
537,84571,"250 60 40",,,0,211
537,84572,"250 70 10",,,0,212
537,84573,"250 70 15",,,0,213
537,84574,"250 70 20",,,0,214
537,84575,"250 70 25",,,0,215
537,84576,"250 70 30",,,0,216
537,84577,"250 80 10",,,0,217
537,84578,"250 80 15",,,0,218
537,84579,"250 80 20",,,0,219
537,262685,"250 90 05",,,0,220
537,262671,"250 92 05",,,0,221
537,84580,"260 20 05",,,0,222
537,84581,"260 20 10",,,0,223
537,84582,"260 20 15",,,0,224
537,84583,"260 20 20",,,0,225
537,84584,"260 30 05",,,0,226
537,84585,"260 30 10",,,0,227
537,84586,"260 30 15",,,0,228
537,84587,"260 30 20",,,0,229
537,84588,"260 30 25",,,0,230
537,84589,"260 30 30",,,0,231
537,84590,"260 30 35",,,0,232
537,84591,"260 40 05",,,0,233
537,84592,"260 40 10",,,0,234
537,84593,"260 40 15",,,0,235
537,84594,"260 40 20",,,0,236
537,84595,"260 40 25",,,0,237
537,84596,"260 40 30",,,0,238
537,84597,"260 40 35",,,0,239
537,84598,"260 40 40",,,0,240
537,84599,"260 40 45",,,0,241
537,84600,"260 50 05",,,0,242
537,85120,"260 50 10",,,0,243
537,84601,"260 50 15",,,0,244
537,84602,"260 50 20",,,0,245
537,84603,"260 50 25",,,0,246
537,84604,"260 50 30",,,0,247
537,84605,"260 50 35",,,0,248
537,84606,"260 50 40",,,0,249
537,84607,"260 60 05",,,0,250
537,84608,"260 60 10",,,0,251
263,42222,"S 0510-R70B",,,0,252
263,42271,"S 0510-R80B",,,0,253
263,42308,"S 0510-R90B",,,0,254
263,41439,"S 0510-Y",,,0,255
263,41483,"S 0510-Y10R",,,0,256
263,41538,"S 0510-Y20R",,,0,257
263,41583,"S 0510-Y30R",,,0,258
263,41634,"S 0510-Y40R",,,0,259
263,41686,"S 0510-Y50R",,,0,260
263,41737,"S 0510-Y60R",,,0,261
263,41784,"S 0510-Y70R",,,0,262
263,41843,"S 0510-Y80R",,,0,263
263,41891,"S 0510-Y90R",,,0,264
263,118926,"S 0515-B",,,0,265
263,118927,"S 0515-B20G",,,0,266
263,118928,"S 0515-B50G",,,0,267
263,118929,"S 0515-B80G",,,0,268
263,118930,"S 0515-G",,,0,269
263,118931,"S 0515-G20Y",,,0,270
263,118932,"S 0515-G40Y",,,0,271
263,118933,"S 0515-G60Y",,,0,272
263,118934,"S 0515-G80Y",,,0,273
263,118935,"S 0515-G90Y",,,0,274
263,118936,"S 0515-R",,,0,275
263,118937,"S 0515-R10B",,,0,276
263,118938,"S 0515-R20B",,,0,277
263,118939,"S 0515-R40B",,,0,278
263,118940,"S 0515-R60B",,,0,279
263,118941,"S 0515-R80B",,,0,280
263,118942,"S 0515-R90B",,,0,281
263,118943,"S 0515-Y",,,0,282
263,119084,"S 0515-Y10R",,,0,283
263,118945,"S 0515-Y20R",,,0,284
263,118946,"S 0515-Y30R",,,0,285
263,118947,"S 0515-Y40R",,,0,286
263,118948,"S 0515-Y50R",,,0,287
263,118949,"S 0515-Y60R",,,0,288
263,118950,"S 0515-Y70R",,,0,289
263,118951,"S 0515-Y80R",,,0,290
263,118952,"S 0515-Y90R",,,0,291
263,42357,"S 0520-B",,,0,292
263,42399,"S 0520-B10G",,,0,293
263,42461,"S 0520-B30G",,,0,294
263,118953,"S 0520-B40G",,,0,295
263,42517,"S 0520-B50G",,,0,296
263,118954,"S 0520-B60G",,,0,297
263,42567,"S 0520-B70G",,,0,298
263,42625,"S 0520-B90G",,,0,299
263,42661,"S 0520-G",,,0,300
263,42706,"S 0520-G10Y",,,0,301
263,42758,"S 0520-G20Y",,,0,302
263,42803,"S 0520-G30Y",,,0,303
263,42850,"S 0520-G40Y",,,0,304
263,42900,"S 0520-G50Y",,,0,305
263,42946,"S 0520-G60Y",,,0,306
263,42990,"S 0520-G70Y",,,0,307
263,43041,"S 0520-G80Y",,,0,308
263,43081,"S 0520-G90Y",,,0,309
263,41948,"S 0520-R",,,0,310
263,41997,"S 0520-R10B",,,0,311
263,42043,"S 0520-R20B",,,0,312
263,42085,"S 0520-R30B",,,0,313
263,42120,"S 0520-R40B",,,0,314
263,42164,"S 0520-R50B",,,0,315
263,42195,"S 0520-R60B",,,0,316
263,42231,"S 0520-R70B",,,0,317
263,42275,"S 0520-R80B",,,0,318
263,42317,"S 0520-R90B",,,0,319
263,41443,"S 0520-Y",,,0,320
263,41492,"S 0520-Y10R",,,0,321
263,41542,"S 0520-Y20R",,,0,322
263,41592,"S 0520-Y30R",,,0,323
263,41638,"S 0520-Y40R",,,0,324
263,41695,"S 0520-Y50R",,,0,325
263,41741,"S 0520-Y60R",,,0,326
263,41793,"S 0520-Y70R",,,0,327
263,41847,"S 0520-Y80R",,,0,328
263,41900,"S 0520-Y90R",,,0,329
263,42203,"S 0525-R60B",,,0,330
263,42239,"S 0525-R70B",,,0,331
263,42365,"S 0530-B",,,0,332
263,42407,"S 0530-B10G",,,0,333
263,42469,"S 0530-B30G",,,0,334
263,118955,"S 0530-B40G",,,0,335
263,42525,"S 0530-B50G",,,0,336
263,118956,"S 0530-B60G",,,0,337
263,42575,"S 0530-B70G",,,0,338
263,42633,"S 0530-B90G",,,0,339
263,42669,"S 0530-G",,,0,340
263,42714,"S 0530-G10Y",,,0,341
263,42762,"S 0530-G20Y",,,0,342
263,42811,"S 0530-G30Y",,,0,343
263,42854,"S 0530-G40Y",,,0,344
263,42908,"S 0530-G50Y",,,0,345
263,42950,"S 0530-G60Y",,,0,346
263,42998,"S 0530-G70Y",,,0,347
263,43045,"S 0530-G80Y",,,0,348
263,43089,"S 0530-G90Y",,,0,349
263,41956,"S 0530-R",,,0,350
263,42005,"S 0530-R10B",,,0,351
263,42051,"S 0530-R20B",,,0,352
263,42093,"S 0530-R30B",,,0,353
263,42128,"S 0530-R40B",,,0,354
263,42172,"S 0530-R50B",,,0,355
263,42283,"S 0530-R80B",,,0,356
263,42325,"S 0530-R90B",,,0,357
263,41451,"S 0530-Y",,,0,358
263,41500,"S 0530-Y10R",,,0,359
263,41550,"S 0530-Y20R",,,0,360
263,41600,"S 0530-Y30R",,,0,361
263,41646,"S 0530-Y40R",,,0,362
263,41703,"S 0530-Y50R",,,0,363
263,41749,"S 0530-Y60R",,,0,364
263,41801,"S 0530-Y70R",,,0,365
263,41855,"S 0530-Y80R",,,0,366
263,41908,"S 0530-Y90R",,,0,367
263,42372,"S 0540-B",,,0,368
263,42414,"S 0540-B10G",,,0,369
263,42477,"S 0540-B30G",,,0,370
263,42676,"S 0540-G",,,0,371
263,42722,"S 0540-G10Y",,,0,372
263,42766,"S 0540-G20Y",,,0,373
537,84609,"260 60 15",,,0,374
537,84610,"260 60 20",,,0,375
537,84611,"260 60 25",,,0,376
537,84612,"260 60 30",,,0,377
537,84613,"260 60 35",,,0,378
537,84614,"260 70 05",,,0,379
537,84615,"260 70 10",,,0,380
537,84616,"260 70 15",,,0,381
537,84617,"260 70 20",,,0,382
537,84618,"260 70 25",,,0,383
537,84619,"260 80 05",,,0,384
537,84620,"260 80 10",,,0,385
537,84621,"260 80 15",,,0,386
537,84622,"260 90 05",,,0,387
537,84623,"270 20 10",,,0,388
537,84624,"270 20 15",,,0,389
537,84625,"270 20 20",,,0,390
537,84626,"270 20 25",,,0,391
537,84627,"270 20 29",,,0,392
537,84628,"270 30 10",,,0,393
537,84629,"270 30 15",,,0,394
537,84630,"270 30 20",,,0,395
537,84631,"270 30 25",,,0,396
537,84632,"270 30 30",,,0,397
537,84633,"270 30 35",,,0,398
537,84634,"270 30 40",,,0,399
537,84635,"270 30 45",,,0,400
537,84636,"270 40 10",,,0,401
537,84637,"270 40 15",,,0,402
849,235618,"L8.50.40",,,0,403
849,235636,"L8.50.50",,,0,404
849,235653,"L9.13.79",,,0,405
849,235655,"L9.17.79",,,0,406
849,235395,"LN.02.27",,,0,407
849,235663,"LN.02.37",,,0,408
849,235665,"LN.02.47",,,0,409
849,235667,"LN.02.57",,,0,410
849,235512,"LN.02.67",,,0,411
849,235668,"LN.02.77",,,0,412
849,235672,"LN.02.86",,,0,413
849,235673,"LN.02.88",,,0,414
849,251373,"M2.20.75",,,0,415
849,235692,"M2.30.50",,,0,416
849,235679,"M2.30.60",,,0,417
849,235697,"M2.40.50",,,0,418
849,235681,"M2.40.60",,,0,419
849,235754,"M5.09.83",,,0,420
849,235786,"M8.06.34",,,0,421
849,235787,"M8.06.85",,,0,422
849,235790,"M8.11.81",,,0,423
849,235794,"M8.19.72",,,0,424
849,235848,"N0.05.44",,,0,425
849,235860,"N0.05.65",,,0,426
849,235878,"N0.05.85",,,0,427
849,235762,"N0.10.20",,,0,428
849,235817,"N0.10.30",,,0,429
849,235851,"N0.10.40",,,0,430
849,235818,"N0.10.50",,,0,431
849,235816,"N0.10.60",,,0,432
849,235789,"N0.10.70",,,0,433
849,235850,"N0.10.80",,,0,434
849,235852,"N0.12.78",,,0,435
849,1701,"N0.15.10",,,0,436
849,235795,"N0.20.20",,,0,437
849,235822,"N0.20.30",,,0,438
849,235796,"N0.20.40",,,0,439
849,235823,"N0.20.50",,,0,440
849,235792,"N0.20.60",,,0,441
849,235793,"N0.20.70",,,0,442
849,235798,"N0.28.70",,,0,443
849,235801,"N0.30.40",,,0,444
849,235802,"N0.30.50",,,0,445
849,235824,"N0.30.60",,,0,446
849,1717,"N0.40.20",,,0,447
849,235856,"N0.40.30",,,0,448
849,235804,"N0.40.40",,,0,449
849,235829,"N0.40.50",,,0,450
849,235831,"N0.50.40",,,0,451
849,235808,"N0.50.50",,,0,452
849,235849,"N1.05.55",,,0,453
849,235863,"N1.06.68",,,0,454
849,235868,"N1.21.65",,,0,455
849,235875,"N1.37.55",,,0,456
849,235937,"N6.08.70",,,0,457
849,235973,"N7.04.73",,,0,458
849,236016,"N8.09.81",,,0,459
849,236243,"NN.01.84",,,0,460
849,1749,"ON.00.10",,,0,461
849,232257,"ON.00.15",,,0,462
849,234384,"ON.00.21",,,0,463
849,1756,"ON.00.26",,,0,464
849,233899,"ON.00.31",,,0,465
849,236046,"ON.00.33",,,0,466
849,236047,"ON.00.36",,,0,467
849,236048,"ON.00.40",,,0,468
849,235153,"ON.00.45",,,0,469
849,235658,"ON.00.50",,,0,470
849,236050,"ON.00.53",,,0,471
849,235300,"ON.00.55",,,0,472
849,236051,"ON.00.58",,,0,473
849,232255,"ON.00.60",,,0,474
849,234385,"ON.00.63",,,0,475
849,236053,"ON.00.64",,,0,476
849,237406,"ON.00.69",,,0,477
849,236055,"ON.00.76",,,0,478
849,236056,"ON.00.78",,,0,479
849,236057,"ON.00.81",,,0,480
849,235159,"ON.00.83",,,0,481
849,236058,"ON.00.86",,,0,482
849,236059,"ON.00.90",,,0,483
849,236686,"ON.01.26",,,0,484
849,251358,"P0.03.55",,,0,485
849,236036,"P0.03.60",,,0,486
849,236012,"P0.04.78",,,0,487
849,235935,"P0.05.25",,,0,488
849,235959,"P0.05.35",,,0,489
849,235974,"P0.05.45",,,0,490
849,235975,"P0.05.55",,,0,491
849,236063,"P0.05.65",,,0,492
849,235976,"P0.05.75",,,0,493
849,236013,"P0.05.83",,,0,494
849,236066,"P0.06.74",,,0,495
849,236014,"P0.07.77",,,0,496
849,1795,"P0.07.85",,,0,497
849,235979,"P0.10.20",,,0,498
849,235980,"P0.10.30",,,0,499
849,235981,"P0.10.40",,,0,500
849,235982,"P0.10.50",,,0,501
849,235983,"P0.10.60",,,0,502
849,236017,"P0.10.70",,,0,503
849,235984,"P0.10.80",,,0,504
849,235986,"P0.15.35",,,0,505
849,235987,"P0.15.45",,,0,506
849,236018,"P0.15.55",,,0,507
849,236019,"P0.15.65",,,0,508
849,235988,"P0.15.75",,,0,509
849,235965,"P0.20.20",,,0,510
849,235989,"P0.20.30",,,0,511
849,235991,"P0.20.40",,,0,512
849,235992,"P0.20.50",,,0,513
849,235993,"P0.20.60",,,0,514
849,236022,"P0.20.70",,,0,515
849,1820,"P0.30.25",,,0,516
849,235969,"P0.30.30",,,0,517
849,235968,"P0.30.40",,,0,518
849,235998,"P0.30.50",,,0,519
849,236072,"P0.30.60",,,0,520
849,1827,"P0.40.30",,,0,521
849,236002,"P0.40.40",,,0,522
849,236001,"P0.40.50",,,0,523
849,236006,"P0.50.30",,,0,524
849,236007,"P0.50.40",,,0,525
849,236120,"P1.03.79",,,0,526
849,236078,"P1.09.69",,,0,527
849,236079,"P1.11.63",,,0,528
849,236088,"P2.11.80",,,0,529
849,236091,"P2.20.73",,,0,530
849,236096,"P2.32.63",,,0,531
849,236100,"P2.46.33",,,0,532
849,236117,"P3.35.53",,,0,533
849,236118,"P3.40.44",,,0,534
849,236111,"P4.10.75",,,0,535
849,236137,"P4.48.27",,,0,536
849,236145,"P5.08.58",,,0,537
849,123261,"P9.05.75",,,0,538
849,236226,"P9.14.77",,,0,539
849,236240,"P9.38.49",,,0,540
849,236251,"PN.02.77",,,0,541
849,236252,"PN.02.82",,,0,542
849,236273,"Q0.05.55",,,0,543
849,236305,"Q0.05.65",,,0,544
849,236304,"Q0.05.84",,,0,545
849,236257,"Q0.09.81",,,0,546
849,236196,"Q0.10.20",,,0,547
849,236222,"Q0.10.30",,,0,548
849,236258,"Q0.10.40",,,0,549
849,236290,"Q0.10.50",,,0,550
849,236259,"Q0.10.60",,,0,551
849,236223,"Q0.10.70",,,0,552
849,236174,"Q0.10.80",,,0,553
849,236229,"Q0.20.20",,,0,554
849,236265,"Q0.20.30",,,0,555
849,236198,"Q0.20.40",,,0,556
849,236266,"Q0.20.50",,,0,557
849,236230,"Q0.20.60",,,0,558
849,236281,"Q0.20.70",,,0,559
849,236264,"Q0.20.73",,,0,560
849,236268,"Q0.29.65",,,0,561
849,236186,"Q0.30.20",,,0,562
849,236205,"Q0.30.30",,,0,563
849,236235,"Q0.30.40",,,0,564
849,236206,"Q0.30.50",,,0,565
849,236234,"Q0.30.60",,,0,566
849,236211,"Q0.40.20",,,0,567
1330,169231,"Victoria 7",,,0,568
1330,5027,"Victoria 8",,,0,569
1330,5028,"Victoria 9",,,0,570
1330,5019,"Victoria Original",,,0,571
1390,85408,"Agave 10",,,0,572
1390,85409,"Agave 100",,,0,573
1390,85410,"Agave 105",,,0,574
1390,85411,"Agave 110",,,0,575
1390,85412,"Agave 115",,,0,576
1390,85413,"Agave 120",,,0,577
1390,85414,"Agave 125",,,0,578
1390,85415,"Agave 130",,,0,579
1390,85416,"Agave 135",,,0,580
1390,85417,"Agave 140",,,0,581
1390,178139,"Agave 145",,,0,582
1390,85418,"Agave 15",,,0,583
1390,178138,"Agave 150",,,0,584
1390,85419,"Agave 20",,,0,585
1390,85420,"Agave 25",,,0,586
1390,85421,"Agave 30",,,0,587
1390,85422,"Agave 35",,,0,588
1390,85423,"Agave 40",,,0,589
1390,84063,"Agave 45",,,0,590
1390,85425,"Agave 5",,,0,591
1390,85426,"Agave 50",,,0,592
1390,85427,"Agave 55",,,0,593
1390,85428,"Agave 60",,,0,594
1390,85429,"Agave 65",,,0,595
1390,85430,"Agave 70",,,0,596
1390,85431,"Agave 75",,,0,597
1390,85432,"Agave 80",,,0,598
1390,85433,"Agave 85",,,0,599
1390,85434,"Agave 90",,,0,600
1390,85435,"Agave 95",,,0,601
1390,178111,"Amber 10",,,0,608
1390,178110,"Amber 100",,,0,609
1390,178109,"Amber 105",,,0,610
1390,178108,"Amber 110",,,0,611
1390,178107,"Amber 115",,,0,612
1390,178106,"Amber 120",,,0,613
1390,178105,"Amber 125",,,0,614
1390,178104,"Amber 130",,,0,615
1390,178103,"Amber 135",,,0,616
1390,178102,"Amber 140",,,0,617
1390,178101,"Amber 145",,,0,618
1390,178100,"Amber 15",,,0,619
1390,178099,"Amber 150",,,0,620
1390,178098,"Amber 20",,,0,621
1390,178097,"Amber 25",,,0,622
1390,178096,"Amber 30",,,0,623
1390,178095,"Amber 35",,,0,624
1390,178094,"Amber 40",,,0,625
1390,178093,"Amber 45",,,0,626
1390,178092,"Amber 5",,,0,627
1390,178091,"Amber 50",,,0,628
1390,178090,"Amber 55",,,0,629
263,42818,"S 0540-G30Y",,,0,630
263,42858,"S 0540-G40Y",,,0,631
263,42916,"S 0540-G50Y",,,0,632
263,42954,"S 0540-G60Y",,,0,633
263,43005,"S 0540-G70Y",,,0,634
263,43049,"S 0540-G80Y",,,0,635
263,43096,"S 0540-G90Y",,,0,636
263,41963,"S 0540-R",,,0,637
263,42012,"S 0540-R10B",,,0,638
263,42058,"S 0540-R20B",,,0,639
263,42100,"S 0540-R30B",,,0,640
263,42332,"S 0540-R90B",,,0,641
263,41458,"S 0540-Y",,,0,642
263,41507,"S 0540-Y10R",,,0,643
263,41557,"S 0540-Y20R",,,0,644
263,41607,"S 0540-Y30R",,,0,645
263,41653,"S 0540-Y40R",,,0,646
263,41710,"S 0540-Y50R",,,0,647
263,41756,"S 0540-Y60R",,,0,648
263,41808,"S 0540-Y70R",,,0,649
263,41862,"S 0540-Y80R",,,0,650
263,41915,"S 0540-Y90R",,,0,651
263,42729,"S 0550-G10Y",,,0,652
263,42773,"S 0550-G20Y",,,0,653
263,42825,"S 0550-G30Y",,,0,654
263,42865,"S 0550-G40Y",,,0,655
263,42923,"S 0550-G50Y",,,0,656
263,42961,"S 0550-G60Y",,,0,657
263,43012,"S 0550-G70Y",,,0,658
263,43055,"S 0550-G80Y",,,0,659
263,43102,"S 0550-G90Y",,,0,660
263,41969,"S 0550-R",,,0,661
263,42018,"S 0550-R10B",,,0,662
263,41464,"S 0550-Y",,,0,663
263,41513,"S 0550-Y10R",,,0,664
263,41563,"S 0550-Y20R",,,0,665
263,41613,"S 0550-Y30R",,,0,666
263,41659,"S 0550-Y40R",,,0,667
263,41716,"S 0550-Y50R",,,0,668
263,41762,"S 0550-Y60R",,,0,669
263,41814,"S 0550-Y70R",,,0,670
263,41868,"S 0550-Y80R",,,0,671
263,41922,"S 0550-Y90R",,,0,672
263,42735,"S 0560-G10Y",,,0,673
263,42779,"S 0560-G20Y",,,0,674
263,42831,"S 0560-G30Y",,,0,675
263,42871,"S 0560-G40Y",,,0,676
263,42929,"S 0560-G50Y",,,0,677
263,42967,"S 0560-G60Y",,,0,678
263,43018,"S 0560-G70Y",,,0,679
263,43060,"S 0560-G80Y",,,0,680
263,43107,"S 0560-G90Y",,,0,681
263,41974,"S 0560-R",,,0,682
263,41470,"S 0560-Y",,,0,683
263,41518,"S 0560-Y10R",,,0,684
263,41568,"S 0560-Y20R",,,0,685
263,41619,"S 0560-Y30R",,,0,686
263,41665,"S 0560-Y40R",,,0,687
263,41722,"S 0560-Y50R",,,0,688
263,41768,"S 0560-Y60R",,,0,689
263,41820,"S 0560-Y70R",,,0,690
263,41874,"S 0560-Y80R",,,0,691
263,41928,"S 0560-Y90R",,,0,692
263,42740,"S 0565-G10Y",,,0,693
263,42934,"S 0565-G50Y",,,0,694
263,41979,"S 0565-R",,,0,695
263,42784,"S 0570-G20Y",,,0,696
263,42836,"S 0570-G30Y",,,0,697
263,42876,"S 0570-G40Y",,,0,698
263,42972,"S 0570-G60Y",,,0,699
263,43023,"S 0570-G70Y",,,0,700
263,43064,"S 0570-G80Y",,,0,701
263,43111,"S 0570-G90Y",,,0,702
263,41475,"S 0570-Y",,,0,703
263,41523,"S 0570-Y10R",,,0,704
263,41573,"S 0570-Y20R",,,0,705
263,41624,"S 0570-Y30R",,,0,706
263,41670,"S 0570-Y40R",,,0,707
